Date,Close
1/4/2016 16:00:00,21.09
1/5/2016 16:00:00,21.14
1/7/2016 16:00:00,20.43
1/11/2016 16:00:00,20.39
1/12/2016 16:00:00,20.47
1/13/2016 16:00:00,19.97
1/14/2016 16:00:00,20.08
1/15/2016 16:00:00,19.49
1/18/2016 16:00:00,19.47
1/19/2016 16:00:00,19.73
1/20/2016 16:00:00,19.27
1/21/2016 16:00:00,19.6
1/22/2016 16:00:00,20.33
1/25/2016 16:00:00,19.75
1/26/2016 16:00:00,19.88
1/27/2016 16:00:00,20.18
1/28/2016 16:00:00,20.79
1/29/2016 16:00:00,21
2/1/2016 16:00:00,20.81
2/2/2016 16:00:00,20.52
2/3/2016 16:00:00,20.58
2/4/2016 16:00:00,20.89
2/5/2016 16:00:00,20.82
2/8/2016 16:00:00,20.37
2/9/2016 16:00:00,19.9
2/10/2016 16:00:00,19.54
2/11/2016 16:00:00,19.26
2/12/2016 16:00:00,19.93
2/16/2016 16:00:00,20.35
2/17/2016 16:00:00,20.75
2/18/2016 16:00:00,20.79
2/19/2016 16:00:00,20.7
2/22/2016 16:00:00,20.59
2/23/2016 16:00:00,20.34
2/24/2016 16:00:00,19.89
2/25/2016 16:00:00,20
2/26/2016 16:00:00,20.18
2/29/2016 16:00:00,20.27
3/1/2016 16:00:00,20.78
3/2/2016 16:00:00,20.81
3/3/2016 16:00:00,21.02
3/4/2016 16:00:00,21.19
3/7/2016 16:00:00,21.43
3/8/2016 16:00:00,21.64
3/9/2016 16:00:00,21.8
3/10/2016 16:00:00,21.78
3/11/2016 16:00:00,22.01
3/14/2016 16:00:00,22.05
3/15/2016 16:00:00,22.11
3/16/2016 16:00:00,22.13
3/17/2016 16:00:00,22.55
3/18/2016 16:00:00,22.43
3/21/2016 16:00:00,22.49
3/22/2016 16:00:00,22.46
3/23/2016 16:00:00,22.35
3/24/2016 16:00:00,22.03
3/28/2016 16:00:00,22.18
3/29/2016 16:00:00,22.23
3/30/2016 16:00:00,22.42
3/31/2016 16:00:00,22.29
4/1/2016 16:00:00,22.33
4/4/2016 16:00:00,22.28
4/5/2016 16:00:00,22.15
4/6/2016 16:00:00,22.09
4/7/2016 16:00:00,21.86
4/8/2016 16:00:00,22.1
4/11/2016 16:00:00,22.14
4/12/2016 16:00:00,22.38
4/13/2016 16:00:00,22.65
4/14/2016 16:00:00,22.78
4/15/2016 16:00:00,22.8
4/18/2016 16:00:00,22.82
4/19/2016 16:00:00,23.06
4/20/2016 16:00:00,23.24
4/21/2016 16:00:00,23.13
4/22/2016 16:00:00,23.16
4/25/2016 16:00:00,23.07
4/26/2016 16:00:00,23.1
4/27/2016 16:00:00,23.17
4/28/2016 16:00:00,23.09
4/29/2016 16:00:00,23.15
5/2/2016 16:00:00,23.04
5/3/2016 16:00:00,22.62
5/4/2016 16:00:00,22.49
5/5/2016 16:00:00,22.39
5/6/2016 16:00:00,22.39
5/9/2016 16:00:00,22.27
5/10/2016 16:00:00,22.53
5/11/2016 16:00:00,22.61
5/12/2016 16:00:00,22.72
5/13/2016 16:00:00,22.67
5/16/2016 16:00:00,22.75
5/17/2016 16:00:00,22.66
5/18/2016 16:00:00,22.88
5/19/2016 16:00:00,22.71
5/20/2016 16:00:00,22.87
5/24/2016 16:00:00,23.08
5/25/2016 16:00:00,23.35
5/26/2016 16:00:00,23.25
5/27/2016 16:00:00,23.3
5/30/2016 16:00:00,23.27
5/31/2016 16:00:00,23.03
6/1/2016 16:00:00,23.07
6/2/2016 16:00:00,23.29
6/3/2016 16:00:00,23.3
6/6/2016 16:00:00,23.4
6/7/2016 16:00:00,23.73
6/8/2016 16:00:00,23.65
6/9/2016 16:00:00,23.5
6/10/2016 16:00:00,23.24
6/13/2016 16:00:00,23.16
6/14/2016 16:00:00,22.91
6/15/2016 16:00:00,22.95
6/16/2016 16:00:00,22.85
6/17/2016 16:00:00,22.88
6/20/2016 16:00:00,23.04
6/21/2016 16:00:00,23.21
6/22/2016 16:00:00,23.19
6/23/2016 16:00:00,23.42
6/24/2016 16:00:00,22.84
6/27/2016 16:00:00,22.39
6/28/2016 16:00:00,22.76
6/29/2016 16:00:00,22.76
6/30/2016 16:00:00,22.61
7/4/2016 16:00:00,22.82
7/5/2016 16:00:00,22.73
7/6/2016 16:00:00,22.68
7/7/2016 16:00:00,22.62
7/8/2016 16:00:00,22.76
7/11/2016 16:00:00,22.93
7/12/2016 16:00:00,23.19
7/13/2016 16:00:00,23.26
7/14/2016 16:00:00,23.32
7/15/2016 16:00:00,23.41
7/18/2016 16:00:00,23.35
7/19/2016 16:00:00,23.33
7/20/2016 16:00:00,23.48
7/21/2016 16:00:00,23.41
7/22/2016 16:00:00,23.48
7/25/2016 16:00:00,23.46
7/26/2016 16:00:00,23.5
7/27/2016 16:00:00,23.38
7/28/2016 16:00:00,23.37
7/29/2016 16:00:00,23.33
8/2/2016 16:00:00,23.04
8/3/2016 16:00:00,23.06
8/4/2016 16:00:00,23.01
8/5/2016 16:00:00,23.25
8/8/2016 16:00:00,23.44
8/9/2016 16:00:00,23.58
8/10/2016 16:00:00,23.54
8/11/2016 16:00:00,23.63
8/12/2016 16:00:00,23.55
8/15/2016 16:00:00,23.57
8/16/2016 16:00:00,23.49
8/17/2016 16:00:00,23.54
8/18/2016 16:00:00,23.44
8/19/2016 16:00:00,23.56
8/22/2016 16:00:00,23.62
8/23/2016 16:00:00,23.93
8/24/2016 16:00:00,24.05
8/25/2016 16:00:00,24.08
8/26/2016 16:00:00,24.06
8/29/2016 16:00:00,24.15
8/30/2016 16:00:00,24.31
8/31/2016 16:00:00,24.12
9/1/2016 16:00:00,24.19
9/2/2016 16:00:00,24.26
9/6/2016 16:00:00,24.25
9/7/2016 16:00:00,24.25
9/8/2016 16:00:00,24.18
9/9/2016 16:00:00,24.05
9/12/2016 16:00:00,24.01
9/13/2016 16:00:00,23.78
9/14/2016 16:00:00,23.77
9/15/2016 16:00:00,24.02
9/16/2016 16:00:00,23.88
9/19/2016 16:00:00,23.92
9/20/2016 16:00:00,24.03
9/21/2016 16:00:00,24.14
9/22/2016 16:00:00,24.22
9/23/2016 16:00:00,24.1
9/26/2016 16:00:00,24
9/27/2016 16:00:00,23.91
9/28/2016 16:00:00,24.09
9/29/2016 16:00:00,24.05
9/30/2016 16:00:00,24.06
10/3/2016 16:00:00,23.96
10/4/2016 16:00:00,23.83
10/5/2016 16:00:00,23.92
10/6/2016 16:00:00,23.92
10/7/2016 16:00:00,23.85
10/11/2016 16:00:00,23.86
10/12/2016 16:00:00,23.89
10/13/2016 16:00:00,23.95
10/14/2016 16:00:00,23.97
10/17/2016 16:00:00,23.96
10/18/2016 16:00:00,24.16
10/19/2016 16:00:00,24.25
10/20/2016 16:00:00,24.31
10/21/2016 16:00:00,24.41
10/24/2016 16:00:00,24.49
10/25/2016 16:00:00,24.45
10/26/2016 16:00:00,24.46
10/27/2016 16:00:00,24.59
10/28/2016 16:00:00,24.53
10/31/2016 16:00:00,24.57
11/1/2016 16:00:00,24.4
11/2/2016 16:00:00,24.23
11/3/2016 16:00:00,24.21
11/4/2016 16:00:00,24.04
11/7/2016 16:00:00,24.37
11/8/2016 16:00:00,24.46
11/9/2016 16:00:00,24.56
11/10/2016 16:00:00,24.8
11/11/2016 16:00:00,24.73
11/14/2016 16:00:00,24.85
11/15/2016 16:00:00,24.89
11/16/2016 16:00:00,24.87
11/17/2016 16:00:00,25.1
11/18/2016 16:00:00,25.25
11/21/2016 16:00:00,25.49
11/22/2016 16:00:00,25.5
11/23/2016 16:00:00,25.61
11/24/2016 16:00:00,25.62
11/25/2016 16:00:00,25.6
11/28/2016 16:00:00,25.51
11/29/2016 16:00:00,25.7
11/30/2016 16:00:00,25.53
12/1/2016 16:00:00,25.62
12/2/2016 16:00:00,25.76
12/5/2016 16:00:00,25.9
12/6/2016 16:00:00,26.2
12/7/2016 16:00:00,26.42
12/8/2016 16:00:00,26.73
12/9/2016 16:00:00,26.93
12/12/2016 16:00:00,26.88
12/13/2016 16:00:00,27.04
12/14/2016 16:00:00,26.93
12/15/2016 16:00:00,27.05
12/16/2016 16:00:00,27.07
12/19/2016 16:00:00,27.11
12/20/2016 16:00:00,27.15
12/21/2016 16:00:00,27.17
12/22/2016 16:00:00,27.24
12/23/2016 16:00:00,27.12
12/28/2016 16:00:00,27.12
12/29/2016 16:00:00,27.02
12/30/2016 16:00:00,26.85
1/3/2017 16:00:00,27.06
1/4/2017 16:00:00,27.33
1/5/2017 16:00:00,27.38
1/6/2017 16:00:00,27.37
1/9/2017 16:00:00,27.26
1/10/2017 16:00:00,27.28
1/11/2017 16:00:00,27.49
1/12/2017 16:00:00,27.39
1/13/2017 16:00:00,27.49
1/16/2017 16:00:00,27.42
1/17/2017 16:00:00,27.21
1/18/2017 16:00:00,27.23
1/19/2017 16:00:00,27.35
1/20/2017 16:00:00,27.51
1/23/2017 16:00:00,27.5
1/24/2017 16:00:00,27.67
1/25/2017 16:00:00,27.84
1/26/2017 16:00:00,27.87
1/27/2017 16:00:00,27.87
1/30/2017 16:00:00,27.72
1/31/2017 16:00:00,27.54
2/1/2017 16:00:00,27.56
2/2/2017 16:00:00,27.5
2/3/2017 16:00:00,27.73
2/6/2017 16:00:00,27.76
2/7/2017 16:00:00,27.9
2/8/2017 16:00:00,27.95
2/9/2017 16:00:00,28.13
2/10/2017 16:00:00,28.25
2/13/2017 16:00:00,28.36
2/14/2017 16:00:00,28.42
2/15/2017 16:00:00,28.62
2/16/2017 16:00:00,28.7
2/17/2017 16:00:00,28.7
2/21/2017 16:00:00,28.78
2/22/2017 16:00:00,28.86
2/23/2017 16:00:00,28.8
2/24/2017 16:00:00,28.39
2/27/2017 16:00:00,28.41
2/28/2017 16:00:00,28.03
3/1/2017 16:00:00,28.42
3/2/2017 16:00:00,28.54
3/3/2017 16:00:00,28.68
3/6/2017 16:00:00,28.84
3/7/2017 16:00:00,28.81
3/8/2017 16:00:00,28.75
3/9/2017 16:00:00,28.64
3/10/2017 16:00:00,28.3
3/13/2017 16:00:00,28.42
3/14/2017 16:00:00,28.29
3/15/2017 16:00:00,28.04
3/16/2017 16:00:00,28.17
3/17/2017 16:00:00,28
3/20/2017 16:00:00,27.83
3/21/2017 16:00:00,27.52
3/22/2017 16:00:00,27.47
3/23/2017 16:00:00,27.75
3/24/2017 16:00:00,27.75
3/27/2017 16:00:00,27.82
3/28/2017 16:00:00,27.98
3/29/2017 16:00:00,28
3/30/2017 16:00:00,27.84
3/31/2017 16:00:00,27.8
4/3/2017 16:00:00,27.9
4/4/2017 16:00:00,27.95
4/5/2017 16:00:00,27.85
4/6/2017 16:00:00,28.01
4/7/2017 16:00:00,27.93
4/10/2017 16:00:00,27.88
4/11/2017 16:00:00,27.7
4/12/2017 16:00:00,27.5
4/13/2017 16:00:00,27.19
4/17/2017 16:00:00,27.53
4/18/2017 16:00:00,27.36
4/19/2017 16:00:00,27.34
4/20/2017 16:00:00,27.43
4/21/2017 16:00:00,27.36
4/24/2017 16:00:00,27.73
4/25/2017 16:00:00,27.83
4/26/2017 16:00:00,27.32
4/27/2017 16:00:00,26.8
4/28/2017 16:00:00,26.88
5/1/2017 16:00:00,26.81
5/2/2017 16:00:00,26.62
5/3/2017 16:00:00,26.6
5/4/2017 16:00:00,26.47
5/5/2017 16:00:00,26.83
5/8/2017 16:00:00,26.89
5/9/2017 16:00:00,26.64
5/10/2017 16:00:00,26.83
5/11/2017 16:00:00,26.52
5/12/2017 16:00:00,26.39
5/15/2017 16:00:00,26.61
5/16/2017 16:00:00,26.47
5/17/2017 16:00:00,26.02
5/18/2017 16:00:00,26.15
5/19/2017 16:00:00,26.39
5/23/2017 16:00:00,26.68
5/24/2017 16:00:00,26.36
5/25/2017 16:00:00,26.38
5/26/2017 16:00:00,26.32
5/29/2017 16:00:00,26.42
5/30/2017 16:00:00,26.35
5/31/2017 16:00:00,26.34
6/1/2017 16:00:00,26.49
6/2/2017 16:00:00,26.5
6/5/2017 16:00:00,26.44
6/6/2017 16:00:00,26.3
6/7/2017 16:00:00,26.37
6/8/2017 16:00:00,26.61
6/9/2017 16:00:00,26.98
6/12/2017 16:00:00,26.8
6/13/2017 16:00:00,26.72
6/14/2017 16:00:00,26.54
6/15/2017 16:00:00,26.65
6/16/2017 16:00:00,26.73
6/19/2017 16:00:00,26.9
6/20/2017 16:00:00,26.79
6/21/2017 16:00:00,26.66
6/22/2017 16:00:00,26.92
6/23/2017 16:00:00,26.95
6/26/2017 16:00:00,26.88
6/27/2017 16:00:00,26.82
6/28/2017 16:00:00,27.1
6/29/2017 16:00:00,27.03
6/30/2017 16:00:00,26.94
7/4/2017 16:00:00,26.99
7/5/2017 16:00:00,27.13
7/6/2017 16:00:00,27.12
7/7/2017 16:00:00,27.1
7/10/2017 16:00:00,27.14
7/11/2017 16:00:00,27.15
7/12/2017 16:00:00,27.25
7/13/2017 16:00:00,27.27
7/14/2017 16:00:00,27.31
7/17/2017 16:00:00,27.24
7/18/2017 16:00:00,27.21
7/19/2017 16:00:00,27.34
7/20/2017 16:00:00,27.38
7/21/2017 16:00:00,27.26
7/24/2017 16:00:00,27.24
7/25/2017 16:00:00,27.25
7/26/2017 16:00:00,27.03
7/27/2017 16:00:00,27
7/28/2017 16:00:00,26.95
7/31/2017 16:00:00,27.02
8/1/2017 16:00:00,27.06
8/2/2017 16:00:00,27.18
8/3/2017 16:00:00,27.06
8/4/2017 16:00:00,27.13
8/8/2017 16:00:00,27.21
8/9/2017 16:00:00,27.1
8/10/2017 16:00:00,26.77
8/11/2017 16:00:00,26.62
8/14/2017 16:00:00,26.89
8/15/2017 16:00:00,26.87
8/16/2017 16:00:00,26.77
8/17/2017 16:00:00,26.7
8/18/2017 16:00:00,26.63
8/21/2017 16:00:00,26.71
8/22/2017 16:00:00,26.68
8/23/2017 16:00:00,26.86
8/24/2017 16:00:00,26.8
8/25/2017 16:00:00,26.83
8/28/2017 16:00:00,26.65
8/29/2017 16:00:00,26.5
8/30/2017 16:00:00,26.71
8/31/2017 16:00:00,26.83
9/1/2017 16:00:00,26.81
9/5/2017 16:00:00,26.58
9/6/2017 16:00:00,26.59
9/7/2017 16:00:00,26.48
9/8/2017 16:00:00,26.55
9/11/2017 16:00:00,26.76
9/12/2017 16:00:00,26.92
9/13/2017 16:00:00,27.01
9/14/2017 16:00:00,27.05
9/15/2017 16:00:00,26.99
9/18/2017 16:00:00,27.02
9/19/2017 16:00:00,27.13
9/20/2017 16:00:00,27.27
9/21/2017 16:00:00,27.53
9/22/2017 16:00:00,27.61
9/25/2017 16:00:00,27.67
9/26/2017 16:00:00,27.65
9/27/2017 16:00:00,27.83
9/28/2017 16:00:00,27.94
9/29/2017 16:00:00,28.02
10/2/2017 16:00:00,28.23
10/3/2017 16:00:00,28.43
10/4/2017 16:00:00,28.44
10/5/2017 16:00:00,28.52
10/6/2017 16:00:00,28.46
10/10/2017 16:00:00,28.58
10/11/2017 16:00:00,28.69
10/12/2017 16:00:00,28.58
10/13/2017 16:00:00,28.66
10/16/2017 16:00:00,28.67
10/17/2017 16:00:00,28.72
10/18/2017 16:00:00,28.81
10/19/2017 16:00:00,28.92
10/20/2017 16:00:00,28.94
10/23/2017 16:00:00,28.99
10/24/2017 16:00:00,29.17
10/25/2017 16:00:00,29.16
10/26/2017 16:00:00,29.29
10/27/2017 16:00:00,29.24
10/30/2017 16:00:00,29.25
10/31/2017 16:00:00,29.29
11/1/2017 16:00:00,29.28
11/2/2017 16:00:00,29.4
11/3/2017 16:00:00,29.43
11/6/2017 16:00:00,29.46
11/7/2017 16:00:00,29.49
11/8/2017 16:00:00,29.43
11/9/2017 16:00:00,29.28
11/10/2017 16:00:00,29.12
11/13/2017 16:00:00,29.16
11/14/2017 16:00:00,29.13
11/15/2017 16:00:00,29.17
11/16/2017 16:00:00,29.4
11/17/2017 16:00:00,29.52
11/20/2017 16:00:00,29.59
11/21/2017 16:00:00,29.57
11/22/2017 16:00:00,29.57
11/23/2017 16:00:00,29.5
11/24/2017 16:00:00,29.5
11/27/2017 16:00:00,29.5
11/28/2017 16:00:00,29.33
11/29/2017 16:00:00,29.43
11/30/2017 16:00:00,29.44
12/1/2017 16:00:00,29.58
12/4/2017 16:00:00,29.54
12/5/2017 16:00:00,29.34
12/6/2017 16:00:00,29.47
12/7/2017 16:00:00,29.62
12/8/2017 16:00:00,29.75
12/11/2017 16:00:00,29.67
12/12/2017 16:00:00,29.71
12/13/2017 16:00:00,29.65
12/14/2017 16:00:00,29.51
12/15/2017 16:00:00,29.51
12/18/2017 16:00:00,29.67
12/19/2017 16:00:00,29.7
12/20/2017 16:00:00,29.67
12/21/2017 16:00:00,29.82
12/22/2017 16:00:00,29.7
12/27/2017 16:00:00,29.58
12/28/2017 16:00:00,29.64
12/29/2017 16:00:00,29.71
1/2/2018 16:00:00,29.71
1/3/2018 16:00:00,29.85
1/4/2018 16:00:00,30.08
1/5/2018 16:00:00,30.17
1/8/2018 16:00:00,30.1
1/9/2018 16:00:00,30.19
1/10/2018 16:00:00,30.18
1/11/2018 16:00:00,30.14
1/12/2018 16:00:00,30.1
1/15/2018 16:00:00,30.09
1/16/2018 16:00:00,30.09
1/17/2018 16:00:00,30.2
1/18/2018 16:00:00,30.27
1/19/2018 16:00:00,30.44
1/22/2018 16:00:00,30.5
1/23/2018 16:00:00,30.43
1/24/2018 16:00:00,30.32
1/25/2018 16:00:00,30.33
1/26/2018 16:00:00,30.24
1/29/2018 16:00:00,30.08
1/30/2018 16:00:00,30.11
1/31/2018 16:00:00,30.09
2/1/2018 16:00:00,29.94
2/2/2018 16:00:00,29.6
2/5/2018 16:00:00,28.83
2/6/2018 16:00:00,28.91
2/7/2018 16:00:00,28.94
2/8/2018 16:00:00,28.38
2/9/2018 16:00:00,28.32
2/12/2018 16:00:00,28.54
2/13/2018 16:00:00,28.53
2/14/2018 16:00:00,28.84
2/15/2018 16:00:00,28.94
2/16/2018 16:00:00,28.82
2/20/2018 16:00:00,28.78
2/21/2018 16:00:00,29.22
2/22/2018 16:00:00,29.19
2/23/2018 16:00:00,29.46
2/26/2018 16:00:00,29.48
2/27/2018 16:00:00,29.55
2/28/2018 16:00:00,29.18
3/1/2018 16:00:00,29.13
3/2/2018 16:00:00,29.01
3/5/2018 16:00:00,29.15
3/6/2018 16:00:00,29.2
3/7/2018 16:00:00,29.18
3/8/2018 16:00:00,29.35
3/9/2018 16:00:00,29.47
3/12/2018 16:00:00,29.47
3/13/2018 16:00:00,29.5
3/14/2018 16:00:00,29.56
3/15/2018 16:00:00,29.63
3/16/2018 16:00:00,29.66
3/19/2018 16:00:00,29.54
3/20/2018 16:00:00,29.65
3/21/2018 16:00:00,29.64
3/22/2018 16:00:00,29.15
3/23/2018 16:00:00,28.66
3/26/2018 16:00:00,28.71
3/27/2018 16:00:00,28.46
3/28/2018 16:00:00,28.46
3/29/2018 16:00:00,28.73
4/2/2018 16:00:00,28.46
4/3/2018 16:00:00,28.3
4/4/2018 16:00:00,28.16
4/5/2018 16:00:00,28.45
4/6/2018 16:00:00,28.15
4/9/2018 16:00:00,28.31
4/10/2018 16:00:00,28.27
4/11/2018 16:00:00,28
4/12/2018 16:00:00,27.96
4/13/2018 16:00:00,27.81
4/16/2018 16:00:00,27.88
4/17/2018 16:00:00,27.85
4/18/2018 16:00:00,27.99
4/19/2018 16:00:00,27.85
4/20/2018 16:00:00,27.98
4/23/2018 16:00:00,28.18
4/24/2018 16:00:00,28.2
4/25/2018 16:00:00,28.27
4/26/2018 16:00:00,28.49
4/27/2018 16:00:00,28.64
4/30/2018 16:00:00,28.55
5/1/2018 16:00:00,28.61
5/2/2018 16:00:00,28.67
5/3/2018 16:00:00,28.59
5/4/2018 16:00:00,28.69
5/7/2018 16:00:00,28.88
5/8/2018 16:00:00,29
5/9/2018 16:00:00,29.17
5/10/2018 16:00:00,29.3
5/11/2018 16:00:00,29.39
5/14/2018 16:00:00,29.54
5/15/2018 16:00:00,29.56
5/16/2018 16:00:00,29.62
5/17/2018 16:00:00,29.6
5/18/2018 16:00:00,29.53
5/22/2018 16:00:00,29.68
5/23/2018 16:00:00,29.51
5/24/2018 16:00:00,29.38
5/25/2018 16:00:00,29.39
5/28/2018 16:00:00,29.31
5/29/2018 16:00:00,28.69
5/30/2018 16:00:00,28.8
5/31/2018 16:00:00,28.96
6/1/2018 16:00:00,28.78
6/4/2018 16:00:00,28.85
6/5/2018 16:00:00,28.88
6/6/2018 16:00:00,29.02
6/7/2018 16:00:00,29.08
6/8/2018 16:00:00,29.11
6/11/2018 16:00:00,29.12
6/12/2018 16:00:00,29.15
6/13/2018 16:00:00,29.25
6/14/2018 16:00:00,29.21
6/15/2018 16:00:00,29.17
6/18/2018 16:00:00,29.26
6/19/2018 16:00:00,29.21
6/20/2018 16:00:00,29.4
6/21/2018 16:00:00,29.47
6/22/2018 16:00:00,29.6
6/25/2018 16:00:00,29.22
6/26/2018 16:00:00,29.23
6/27/2018 16:00:00,29.07
6/28/2018 16:00:00,28.99
6/29/2018 16:00:00,29.02
7/3/2018 16:00:00,29.04
7/4/2018 16:00:00,29.1
