Date,Close
10/13/2015 16:00:00,105.05
10/14/2015 16:00:00,104.98
10/15/2015 16:00:00,106.22
10/16/2015 16:00:00,106.51
10/19/2015 16:00:00,106.86
10/20/2015 16:00:00,106.48
10/21/2015 16:00:00,105.47
10/22/2015 16:00:00,107.88
10/23/2015 16:00:00,110.81
10/26/2015 16:00:00,110.31
10/27/2015 16:00:00,109.62
10/28/2015 16:00:00,111.54
10/29/2015 16:00:00,111.02
10/30/2015 16:00:00,110.46
11/2/2015 16:00:00,111.52
11/3/2015 16:00:00,112.25
11/4/2015 16:00:00,112.46
11/5/2015 16:00:00,112.12
11/6/2015 16:00:00,112.78
11/9/2015 16:00:00,111.71
11/10/2015 16:00:00,110.89
11/11/2015 16:00:00,110.83
11/12/2015 16:00:00,109.72
11/13/2015 16:00:00,107.57
11/16/2015 16:00:00,109.01
11/17/2015 16:00:00,109.08
11/18/2015 16:00:00,110.82
11/19/2015 16:00:00,111.27
11/20/2015 16:00:00,112.12
11/23/2015 16:00:00,111.53
11/24/2015 16:00:00,111.67
11/25/2015 16:00:00,111.42
11/27/2015 16:00:00,111.61
11/30/2015 16:00:00,111.77
12/1/2015 16:00:00,112.77
12/2/2015 16:00:00,112.17
12/3/2015 16:00:00,110.61
12/4/2015 16:00:00,113.02
12/7/2015 16:00:00,112.29
12/8/2015 16:00:00,112.1
12/9/2015 16:00:00,110.42
12/10/2015 16:00:00,110.68
12/11/2015 16:00:00,108.37
12/14/2015 16:00:00,108.92
12/15/2015 16:00:00,109.44
12/16/2015 16:00:00,110.9
12/17/2015 16:00:00,109.21
12/18/2015 16:00:00,107.05
12/21/2015 16:00:00,108.1
12/22/2015 16:00:00,108.81
12/23/2015 16:00:00,109.36
12/24/2015 16:00:00,109.31
12/28/2015 16:00:00,109.29
12/29/2015 16:00:00,110.65
12/30/2015 16:00:00,109.8
12/31/2015 16:00:00,108.29
1/4/2016 16:00:00,106.61
1/5/2016 16:00:00,106.1
1/6/2016 16:00:00,104.66
1/7/2016 16:00:00,101.29
1/8/2016 16:00:00,100.42
1/11/2016 16:00:00,100.91
1/12/2016 16:00:00,102.06
1/13/2016 16:00:00,99.2
1/14/2016 16:00:00,101.11
1/15/2016 16:00:00,98.1
1/19/2016 16:00:00,97.84
1/20/2016 16:00:00,97.32
1/21/2016 16:00:00,97.57
1/22/2016 16:00:00,100.3
1/25/2016 16:00:00,98.82
1/26/2016 16:00:00,99.84
1/27/2016 16:00:00,97.44
1/28/2016 16:00:00,98.52
1/29/2016 16:00:00,101.93
2/1/2016 16:00:00,102.18
2/2/2016 16:00:00,100.11
2/3/2016 16:00:00,99.88
2/4/2016 16:00:00,100.12
2/5/2016 16:00:00,96.37
2/8/2016 16:00:00,94.63
2/9/2016 16:00:00,94.19
2/10/2016 16:00:00,94.62
2/11/2016 16:00:00,94.29
2/12/2016 16:00:00,95.67
2/16/2016 16:00:00,97.66
2/17/2016 16:00:00,100.06
2/18/2016 16:00:00,99.43
2/19/2016 16:00:00,99.83
2/22/2016 16:00:00,101.2
2/23/2016 16:00:00,99.48
2/24/2016 16:00:00,100.44
2/25/2016 16:00:00,101.62
2/26/2016 16:00:00,101.52
2/29/2016 16:00:00,100.94
3/1/2016 16:00:00,104
3/2/2016 16:00:00,104.27
3/3/2016 16:00:00,104.31
3/4/2016 16:00:00,104.63
3/7/2016 16:00:00,104.06
3/8/2016 16:00:00,103.02
3/9/2016 16:00:00,103.99
3/10/2016 16:00:00,103.76
3/11/2016 16:00:00,105.57
3/14/2016 16:00:00,105.61
3/15/2016 16:00:00,105.84
3/16/2016 16:00:00,107.02
3/17/2016 16:00:00,107.61
3/18/2016 16:00:00,107.97
3/21/2016 16:00:00,107.86
3/22/2016 16:00:00,107.99
3/23/2016 16:00:00,107.15
3/24/2016 16:00:00,107.3
3/28/2016 16:00:00,107.05
3/29/2016 16:00:00,108.87
3/30/2016 16:00:00,109.61
3/31/2016 16:00:00,109.53
4/1/2016 16:00:00,110.36
4/4/2016 16:00:00,109.78
4/5/2016 16:00:00,108.64
4/6/2016 16:00:00,109.83
4/7/2016 16:00:00,108.25
4/8/2016 16:00:00,108.28
4/11/2016 16:00:00,108.06
4/12/2016 16:00:00,108.56
4/13/2016 16:00:00,110.26
4/14/2016 16:00:00,110.1
4/15/2016 16:00:00,109.55
4/18/2016 16:00:00,110.11
4/19/2016 16:00:00,109.43
4/20/2016 16:00:00,109.7
4/21/2016 16:00:00,109.62
4/22/2016 16:00:00,107.98
4/25/2016 16:00:00,107.77
4/26/2016 16:00:00,107.58
4/27/2016 16:00:00,106.8
4/28/2016 16:00:00,105.37
4/29/2016 16:00:00,104.41
5/2/2016 16:00:00,105.02
5/3/2016 16:00:00,104.07
5/4/2016 16:00:00,103.61
5/5/2016 16:00:00,103.62
5/6/2016 16:00:00,104.28
5/9/2016 16:00:00,104.38
5/10/2016 16:00:00,105.75
5/11/2016 16:00:00,105.07
5/12/2016 16:00:00,104.53
5/13/2016 16:00:00,104.28
5/16/2016 16:00:00,105.63
5/17/2016 16:00:00,104.54
5/18/2016 16:00:00,105.13
5/19/2016 16:00:00,104.56
5/20/2016 16:00:00,105.89
5/23/2016 16:00:00,105.87
5/24/2016 16:00:00,108.12
5/25/2016 16:00:00,108.87
5/26/2016 16:00:00,109.17
5/27/2016 16:00:00,109.81
5/31/2016 16:00:00,109.99
6/1/2016 16:00:00,109.93
6/2/2016 16:00:00,109.93
6/3/2016 16:00:00,109.55
6/6/2016 16:00:00,109.96
6/7/2016 16:00:00,110.18
6/8/2016 16:00:00,110.54
6/9/2016 16:00:00,110.45
6/10/2016 16:00:00,109.12
6/13/2016 16:00:00,108.13
6/14/2016 16:00:00,108.24
6/15/2016 16:00:00,108.05
6/16/2016 16:00:00,108.25
6/17/2016 16:00:00,107.26
6/20/2016 16:00:00,108.05
6/21/2016 16:00:00,108.25
6/22/2016 16:00:00,107.77
6/23/2016 16:00:00,109.44
6/24/2016 16:00:00,104.69
6/27/2016 16:00:00,101.94
6/28/2016 16:00:00,104.03
6/29/2016 16:00:00,105.76
6/30/2016 16:00:00,107.09
7/1/2016 16:00:00,107.16
7/5/2016 16:00:00,106.29
7/6/2016 16:00:00,106.87
7/7/2016 16:00:00,107.21
7/8/2016 16:00:00,109.15
7/11/2016 16:00:00,109.82
7/12/2016 16:00:00,110.91
7/13/2016 16:00:00,110.83
7/14/2016 16:00:00,111.63
7/15/2016 16:00:00,111.44
7/18/2016 16:00:00,112.22
7/19/2016 16:00:00,112.05
7/20/2016 16:00:00,113.57
7/21/2016 16:00:00,112.9
7/22/2016 16:00:00,113.54
7/25/2016 16:00:00,113.51
7/26/2016 16:00:00,114.03
7/27/2016 16:00:00,114.9
7/28/2016 16:00:00,115.18
7/29/2016 16:00:00,115.2
8/1/2016 16:00:00,115.71
8/2/2016 16:00:00,114.63
8/3/2016 16:00:00,115.07
8/4/2016 16:00:00,115.73
8/5/2016 16:00:00,117.09
8/8/2016 16:00:00,117.11
8/9/2016 16:00:00,117.31
8/10/2016 16:00:00,116.99
8/11/2016 16:00:00,117.43
8/12/2016 16:00:00,117.34
8/15/2016 16:00:00,118.01
8/16/2016 16:00:00,117.4
8/17/2016 16:00:00,117.25
8/18/2016 16:00:00,117.44
8/19/2016 16:00:00,117.7
8/22/2016 16:00:00,117.65
8/23/2016 16:00:00,118.2
8/24/2016 16:00:00,117.55
8/25/2016 16:00:00,117.79
8/26/2016 16:00:00,117.9
8/29/2016 16:00:00,118.22
8/30/2016 16:00:00,118
8/31/2016 16:00:00,117.89
9/1/2016 16:00:00,118.33
9/2/2016 16:00:00,118.83
9/6/2016 16:00:00,119.34
9/7/2016 16:00:00,119.62
9/8/2016 16:00:00,118.61
9/9/2016 16:00:00,115.82
9/12/2016 16:00:00,117.66
9/13/2016 16:00:00,116.83
9/14/2016 16:00:00,117.42
9/15/2016 16:00:00,119.36
9/16/2016 16:00:00,118.92
9/19/2016 16:00:00,118.79
9/20/2016 16:00:00,118.36
9/21/2016 16:00:00,119.7
9/22/2016 16:00:00,120.52
9/23/2016 16:00:00,119.44
9/26/2016 16:00:00,118.68
9/27/2016 16:00:00,120.03
9/28/2016 16:00:00,120.41
9/29/2016 16:00:00,119.7
9/30/2016 16:00:00,120.37
10/3/2016 16:00:00,120.02
10/4/2016 16:00:00,119.77
10/5/2016 16:00:00,120.39
10/6/2016 16:00:00,120.57
10/7/2016 16:00:00,120.18
10/10/2016 16:00:00,120.95
10/11/2016 16:00:00,119.35
10/12/2016 16:00:00,119.39
10/13/2016 16:00:00,118.62
10/14/2016 16:00:00,119.06
10/17/2016 16:00:00,118.75
10/18/2016 16:00:00,119.5
10/19/2016 16:00:00,119.62
10/20/2016 16:00:00,119.32
10/21/2016 16:00:00,119.93
10/24/2016 16:00:00,121.31
10/25/2016 16:00:00,120.86
10/26/2016 16:00:00,120.25
10/27/2016 16:00:00,119.65
10/28/2016 16:00:00,119.71
10/31/2016 16:00:00,119.72
11/1/2016 16:00:00,118.75
11/2/2016 16:00:00,117.83
11/3/2016 16:00:00,116.93
11/4/2016 16:00:00,116.6
11/7/2016 16:00:00,119.28
11/8/2016 16:00:00,119.87
11/9/2016 16:00:00,119.7
11/10/2016 16:00:00,118.05
11/11/2016 16:00:00,118.77
11/14/2016 16:00:00,117.12
11/15/2016 16:00:00,118.69
11/16/2016 16:00:00,119.72
11/17/2016 16:00:00,120.67
11/18/2016 16:00:00,120.39
11/21/2016 16:00:00,121.57
11/22/2016 16:00:00,121.73
11/23/2016 16:00:00,121.3
11/25/2016 16:00:00,121.62
11/28/2016 16:00:00,121.54
11/29/2016 16:00:00,121.69
11/30/2016 16:00:00,120.35
12/1/2016 16:00:00,117.43
12/2/2016 16:00:00,117.87
12/5/2016 16:00:00,119.19
12/6/2016 16:00:00,119.57
12/7/2016 16:00:00,121.68
12/8/2016 16:00:00,122.37
12/9/2016 16:00:00,123.02
12/12/2016 16:00:00,122.42
12/13/2016 16:00:00,123.82
12/14/2016 16:00:00,123.02
12/15/2016 16:00:00,123.56
12/16/2016 16:00:00,122.69
12/19/2016 16:00:00,123.41
12/20/2016 16:00:00,123.83
12/21/2016 16:00:00,123.47
12/22/2016 16:00:00,123
12/23/2016 16:00:00,123.17
12/27/2016 16:00:00,123.79
12/28/2016 16:00:00,122.55
12/29/2016 16:00:00,122.62
12/30/2016 16:00:00,121.5
1/3/2017 16:00:00,122.46
1/4/2017 16:00:00,123.2
1/5/2017 16:00:00,123.29
1/6/2017 16:00:00,124.42
1/9/2017 16:00:00,124.64
1/10/2017 16:00:00,124.63
1/11/2017 16:00:00,125.39
1/12/2017 16:00:00,125.01
1/13/2017 16:00:00,125.5
1/17/2017 16:00:00,124.8
1/18/2017 16:00:00,125.28
1/19/2017 16:00:00,124.92
1/20/2017 16:00:00,125.59
1/23/2017 16:00:00,125.65
1/24/2017 16:00:00,126.99
1/25/2017 16:00:00,128.35
1/26/2017 16:00:00,128.03
1/27/2017 16:00:00,128.39
1/30/2017 16:00:00,127.35
1/31/2017 16:00:00,126.74
2/1/2017 16:00:00,127.65
2/2/2017 16:00:00,127.71
2/3/2017 16:00:00,128.73
2/6/2017 16:00:00,128.91
2/7/2017 16:00:00,129.37
2/8/2017 16:00:00,129.59
2/9/2017 16:00:00,130.22
2/10/2017 16:00:00,130.53
2/13/2017 16:00:00,131.25
2/14/2017 16:00:00,131.72
2/15/2017 16:00:00,132.3
2/16/2017 16:00:00,132.48
2/17/2017 16:00:00,132.87
2/21/2017 16:00:00,133.66
2/22/2017 16:00:00,133.83
2/23/2017 16:00:00,133.52
2/24/2017 16:00:00,133.79
2/27/2017 16:00:00,133.82
2/28/2017 16:00:00,133
3/1/2017 16:00:00,134.87
3/2/2017 16:00:00,133.87
3/3/2017 16:00:00,134.1
3/6/2017 16:00:00,133.85
3/7/2017 16:00:00,133.96
3/8/2017 16:00:00,134.12
3/9/2017 16:00:00,134.04
3/10/2017 16:00:00,134.73
3/13/2017 16:00:00,134.91
3/14/2017 16:00:00,134.54
3/15/2017 16:00:00,135.4
3/16/2017 16:00:00,135.77
3/17/2017 16:00:00,135.79
3/20/2017 16:00:00,135.97
3/21/2017 16:00:00,133.78
3/22/2017 16:00:00,134.79
3/23/2017 16:00:00,134.46
3/24/2017 16:00:00,134.19
3/27/2017 16:00:00,134.29
3/28/2017 16:00:00,135.22
3/29/2017 16:00:00,135.54
3/30/2017 16:00:00,135.68
3/31/2017 16:00:00,135.63
4/3/2017 16:00:00,135.23
4/4/2017 16:00:00,135.15
4/5/2017 16:00:00,134.66
4/6/2017 16:00:00,134.72
4/7/2017 16:00:00,134.63
4/10/2017 16:00:00,134.56
4/11/2017 16:00:00,134.09
4/12/2017 16:00:00,133.4
4/13/2017 16:00:00,132.9
4/17/2017 16:00:00,134.16
4/18/2017 16:00:00,134.13
4/19/2017 16:00:00,134.15
4/20/2017 16:00:00,135.51
4/21/2017 16:00:00,135.41
4/24/2017 16:00:00,137.21
4/25/2017 16:00:00,138.06
4/26/2017 16:00:00,137.74
4/27/2017 16:00:00,138.59
4/28/2017 16:00:00,138.8
5/1/2017 16:00:00,140.04
5/2/2017 16:00:00,140.32
5/3/2017 16:00:00,140.07
5/4/2017 16:00:00,140.27
5/5/2017 16:00:00,140.92
5/8/2017 16:00:00,141.39
5/9/2017 16:00:00,141.69
5/10/2017 16:00:00,142.24
5/11/2017 16:00:00,142.05
5/12/2017 16:00:00,142.44
5/15/2017 16:00:00,143.4
5/16/2017 16:00:00,144.2
5/17/2017 16:00:00,140.05
5/18/2017 16:00:00,140.73
5/19/2017 16:00:00,141.53
5/22/2017 16:00:00,142.98
5/23/2017 16:00:00,143.1
5/24/2017 16:00:00,143.8
5/25/2017 16:00:00,144.96
5/26/2017 16:00:00,144.96
5/30/2017 16:00:00,145.32
5/31/2017 16:00:00,144.92
6/1/2017 16:00:00,145.63
6/2/2017 16:00:00,146.96
6/5/2017 16:00:00,147.12
6/6/2017 16:00:00,146.88
6/7/2017 16:00:00,147.2
6/8/2017 16:00:00,147.79
6/9/2017 16:00:00,143.69
6/12/2017 16:00:00,142.6
6/13/2017 16:00:00,143.84
6/14/2017 16:00:00,143.01
6/15/2017 16:00:00,142.34
6/16/2017 16:00:00,142.11
6/19/2017 16:00:00,144.4
6/20/2017 16:00:00,143.2
6/21/2017 16:00:00,144.17
6/22/2017 16:00:00,144.39
6/23/2017 16:00:00,145.34
6/26/2017 16:00:00,144.56
6/27/2017 16:00:00,142.13
6/28/2017 16:00:00,143.57
6/29/2017 16:00:00,141.03
6/30/2017 16:00:00,140.84
7/3/2017 16:00:00,139.7
7/5/2017 16:00:00,141.14
7/6/2017 16:00:00,139.87
7/7/2017 16:00:00,141.7
7/10/2017 16:00:00,142.73
7/11/2017 16:00:00,143.28
7/12/2017 16:00:00,145.24
7/13/2017 16:00:00,145.59
7/14/2017 16:00:00,146.78
7/17/2017 16:00:00,146.87
7/18/2017 16:00:00,147.57
7/19/2017 16:00:00,148.46
7/20/2017 16:00:00,148.6
7/21/2017 16:00:00,148.28
7/24/2017 16:00:00,148.87
7/25/2017 16:00:00,148.69
7/26/2017 16:00:00,148.96
7/27/2017 16:00:00,147.61
7/28/2017 16:00:00,147.4
7/31/2017 16:00:00,146.66
8/1/2017 16:00:00,147.44
8/2/2017 16:00:00,147.64
8/3/2017 16:00:00,147.23
8/4/2017 16:00:00,147.44
8/7/2017 16:00:00,148.34
8/8/2017 16:00:00,148.15
8/9/2017 16:00:00,148.01
8/10/2017 16:00:00,144.86
8/11/2017 16:00:00,146
8/14/2017 16:00:00,148.36
8/15/2017 16:00:00,148.65
8/16/2017 16:00:00,149.16
8/17/2017 16:00:00,146.2
8/18/2017 16:00:00,146.16
8/21/2017 16:00:00,145.99
8/22/2017 16:00:00,148.14
8/23/2017 16:00:00,147.87
8/24/2017 16:00:00,147.85
8/25/2017 16:00:00,147.75
8/28/2017 16:00:00,148.13
8/29/2017 16:00:00,148.73
8/30/2017 16:00:00,150.11
8/31/2017 16:00:00,151.22
9/1/2017 16:00:00,151.11
9/5/2017 16:00:00,149.83
9/6/2017 16:00:00,150.06
9/7/2017 16:00:00,150.76
9/8/2017 16:00:00,149.56
9/11/2017 16:00:00,151.8
9/12/2017 16:00:00,152.07
9/13/2017 16:00:00,151.79
9/14/2017 16:00:00,151.38
9/15/2017 16:00:00,151.81
9/18/2017 16:00:00,151.97
9/19/2017 16:00:00,152.49
9/20/2017 16:00:00,151.73
9/21/2017 16:00:00,150.88
9/22/2017 16:00:00,151
9/25/2017 16:00:00,148.94
9/26/2017 16:00:00,149.43
9/27/2017 16:00:00,150.82
9/28/2017 16:00:00,151.04
9/29/2017 16:00:00,151.99
10/2/2017 16:00:00,152.42
10/3/2017 16:00:00,152.81
10/4/2017 16:00:00,152.72
10/5/2017 16:00:00,154.16
10/6/2017 16:00:00,154.63
10/9/2017 16:00:00,154.97
10/10/2017 16:00:00,155.07
10/11/2017 16:00:00,155.7
10/12/2017 16:00:00,155.82
10/13/2017 16:00:00,156.53
10/16/2017 16:00:00,156.95
10/17/2017 16:00:00,156.87
10/18/2017 16:00:00,157.41
10/19/2017 16:00:00,156.89
10/20/2017 16:00:00,157.94
10/23/2017 16:00:00,157.37
10/24/2017 16:00:00,157.88
10/25/2017 16:00:00,157.3
10/26/2017 16:00:00,157.96
10/27/2017 16:00:00,161.99
10/30/2017 16:00:00,162.52
10/31/2017 16:00:00,163.23
11/1/2017 16:00:00,163.17
11/2/2017 16:00:00,163.29
11/3/2017 16:00:00,164.59
11/6/2017 16:00:00,165.33
11/7/2017 16:00:00,165.26
11/8/2017 16:00:00,166.22
11/9/2017 16:00:00,164.74
11/10/2017 16:00:00,164.8
11/13/2017 16:00:00,164.77
11/14/2017 16:00:00,164.48
11/15/2017 16:00:00,163.23
11/16/2017 16:00:00,165.48
11/17/2017 16:00:00,164.64
11/20/2017 16:00:00,165.22
11/21/2017 16:00:00,167.25
11/22/2017 16:00:00,166.81
11/24/2017 16:00:00,167.77
11/27/2017 16:00:00,167.59
11/28/2017 16:00:00,168.01
11/29/2017 16:00:00,163.65
11/30/2017 16:00:00,165.01
12/1/2017 16:00:00,164.1
12/4/2017 16:00:00,160.91
12/5/2017 16:00:00,161.28
12/6/2017 16:00:00,162.31
12/7/2017 16:00:00,163.48
12/8/2017 16:00:00,164.1
12/11/2017 16:00:00,165.41
12/12/2017 16:00:00,164.99
12/13/2017 16:00:00,165.16
12/14/2017 16:00:00,164.57
12/15/2017 16:00:00,166.46
12/18/2017 16:00:00,168.03
12/19/2017 16:00:00,167.14
12/20/2017 16:00:00,166.96
12/21/2017 16:00:00,166.54
12/22/2017 16:00:00,166.34
12/26/2017 16:00:00,165.18
12/27/2017 16:00:00,165.44
12/28/2017 16:00:00,165.59
12/29/2017 16:00:00,164.73
1/2/2018 16:00:00,166.98
1/3/2018 16:00:00,168.72
1/4/2018 16:00:00,169.69
1/5/2018 16:00:00,171.5
1/8/2018 16:00:00,172.32
1/9/2018 16:00:00,171.88
1/10/2018 16:00:00,171.32
1/11/2018 16:00:00,172.44
1/12/2018 16:00:00,173.43
1/16/2018 16:00:00,172.65
1/17/2018 16:00:00,175.29
1/18/2018 16:00:00,175.64
1/19/2018 16:00:00,176.01
1/22/2018 16:00:00,177.37
1/23/2018 16:00:00,178.45
1/24/2018 16:00:00,176.86
1/25/2018 16:00:00,176.4
1/26/2018 16:00:00,179.19
1/29/2018 16:00:00,177.71
1/30/2018 16:00:00,175.93
1/31/2018 16:00:00,177.17
2/1/2018 16:00:00,177.04
2/2/2018 16:00:00,172.06
2/5/2018 16:00:00,165.33
2/6/2018 16:00:00,169.51
2/7/2018 16:00:00,167.61
2/8/2018 16:00:00,160.71
2/9/2018 16:00:00,164.59
2/12/2018 16:00:00,167.53
2/13/2018 16:00:00,168.05
2/14/2018 16:00:00,171.48
2/15/2018 16:00:00,174.79
2/16/2018 16:00:00,174.35
2/20/2018 16:00:00,174.78
2/21/2018 16:00:00,173.91
2/22/2018 16:00:00,173.97
2/23/2018 16:00:00,177.51
2/26/2018 16:00:00,180.16
2/27/2018 16:00:00,178.51
2/28/2018 16:00:00,177.34
3/1/2018 16:00:00,174.55
3/2/2018 16:00:00,176.5
3/5/2018 16:00:00,178.31
3/6/2018 16:00:00,178.91
3/7/2018 16:00:00,180.04
3/8/2018 16:00:00,180.74
3/9/2018 16:00:00,184.31
3/12/2018 16:00:00,184.96
3/13/2018 16:00:00,182.72
3/14/2018 16:00:00,182.76
3/15/2018 16:00:00,182.8
3/16/2018 16:00:00,182.21
3/19/2018 16:00:00,178.63
3/20/2018 16:00:00,178.81
3/21/2018 16:00:00,178.03
3/22/2018 16:00:00,173.25
3/23/2018 16:00:00,168.63
3/26/2018 16:00:00,175.03
3/27/2018 16:00:00,169.09
3/28/2018 16:00:00,167.42
3/29/2018 16:00:00,171
4/2/2018 16:00:00,166.88
4/3/2018 16:00:00,168.39
4/4/2018 16:00:00,170.62
4/5/2018 16:00:00,171.34
4/6/2018 16:00:00,167.2
4/9/2018 16:00:00,168.34
4/10/2018 16:00:00,172.48
4/11/2018 16:00:00,171.77
4/12/2018 16:00:00,173.91
4/13/2018 16:00:00,173.22
4/16/2018 16:00:00,174.42
4/17/2018 16:00:00,178.04
4/18/2018 16:00:00,177.74
4/19/2018 16:00:00,175.65
4/20/2018 16:00:00,173.19
4/23/2018 16:00:00,172.47
4/24/2018 16:00:00,169.21
4/25/2018 16:00:00,168.94
4/26/2018 16:00:00,172.37
4/27/2018 16:00:00,171.64
4/30/2018 16:00:00,170.96
5/1/2018 16:00:00,173.02
5/2/2018 16:00:00,173.07
5/3/2018 16:00:00,173.61
5/4/2018 16:00:00,176.88
5/7/2018 16:00:00,178.41
5/8/2018 16:00:00,179.09
5/9/2018 16:00:00,181.44
5/10/2018 16:00:00,183.6
5/11/2018 16:00:00,183.07
5/14/2018 16:00:00,182.84
5/15/2018 16:00:00,181.25
5/16/2018 16:00:00,182.2
5/17/2018 16:00:00,181.3
5/18/2018 16:00:00,180.6
5/21/2018 16:00:00,182.01
5/22/2018 16:00:00,181.58
5/23/2018 16:00:00,182.98
5/24/2018 16:00:00,182.85
5/25/2018 16:00:00,182.89
5/29/2018 16:00:00,181.86
5/30/2018 16:00:00,183.2
5/31/2018 16:00:00,183.01
6/1/2018 16:00:00,186.32
6/4/2018 16:00:00,187.88
6/5/2018 16:00:00,188.91
6/6/2018 16:00:00,190
6/7/2018 16:00:00,187.85
6/8/2018 16:00:00,187.88
6/11/2018 16:00:00,187.86
6/12/2018 16:00:00,189.12
6/13/2018 16:00:00,188.75
6/14/2018 16:00:00,189.76
6/15/2018 16:00:00,189.04
6/18/2018 16:00:00,189.32
6/19/2018 16:00:00,188.01
